user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T10:08:57+02:00,Sun,,Walk,8.705181,47.191453
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T10:09:07+02:00,Sun,,Walk,8.705258,47.191326
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T10:09:18+02:00,Sun,,Walk,8.705356,47.191212
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T10:09:39+02:00,Sun,,Walk,8.705527,47.190956
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T10:09:39+02:00,Sun,,Walk,8.705577,47.190857
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T10:09:39+02:00,Sun,Zuhause,,8.705577,47.190857
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:09:03+02:00,Sun,,Other1,8.705577,47.190857
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:09:03+02:00,Sun,,Other1,8.705204,47.191146
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:09:13+02:00,Sun,,Other1,8.705048,47.191701
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:09:23+02:00,Sun,,Other1,8.705597,47.191690
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:09:45+02:00,Sun,,Other1,8.704028,47.191798
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:09:56+02:00,Sun,,Other1,8.703789,47.191718
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:10:06+02:00,Sun,,Other1,8.703168,47.191212
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:10:27+02:00,Sun,,Other1,8.700709,47.191213
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:10:37+02:00,Sun,,Other1,8.700138,47.190862
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:10:48+02:00,Sun,,Other1,8.700163,47.190855
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:11:10+02:00,Sun,,Other1,8.703265,47.190112
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:11:21+02:00,Sun,,Other1,8.705229,47.189779
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:11:32+02:00,Sun,,Other1,8.707261,47.190041
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:11:43+02:00,Sun,,Other1,8.709175,47.190234
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:11:54+02:00,Sun,,Other1,8.711125,47.190279
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:12:05+02:00,Sun,,Other1,8.712169,47.189838
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:12:24+02:00,Sun,,Other1,8.712613,47.188928
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:12:59+02:00,Sun,,Other1,8.709905,47.184427
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:13:10+02:00,Sun,,Other1,8.710290,47.183996
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:14:00+02:00,Sun,,Other1,8.705317,47.179856
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:16:06+02:00,Sun,,Other1,8.721973,47.169294
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:16:17+02:00,Sun,,Other1,8.724298,47.168940
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:16:28+02:00,Sun,,Other1,8.727209,47.168382
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:16:39+02:00,Sun,,Other1,8.729693,47.167522
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:16:50+02:00,Sun,,Other1,8.728918,47.165656
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:17:01+02:00,Sun,,Other1,8.728367,47.163592
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:17:23+02:00,Sun,,Other1,8.726785,47.159750
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:17:34+02:00,Sun,,Other1,8.724584,47.158276
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:17:50+02:00,Sun,,Other1,8.723789,47.157566
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:17:50+02:00,Sun,,Other1,8.723726,47.157612
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:17:50+02:00,Sun,Schwyzerstrasse,,8.723726,47.157612
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:23:17+02:00,Sun,,Car,8.723726,47.157612
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:23:17+02:00,Sun,,Car,8.723789,47.157566
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:24:35+02:00,Sun,,Car,8.675797,47.105994
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:24:48+02:00,Sun,,Car,8.675695,47.105734
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:25:50+02:00,Sun,,Car,8.675646,47.103901
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:26:02+02:00,Sun,,Car,8.674945,47.102748
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:26:13+02:00,Sun,,Car,8.674381,47.101641
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:26:43+02:00,Sun,,Car,8.672855,47.097549
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:26:54+02:00,Sun,,Car,8.671652,47.096064
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:27:04+02:00,Sun,,Car,8.670521,47.094760
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:27:40+02:00,Sun,,Car,8.669612,47.093599
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:27:51+02:00,Sun,,Car,8.665028,47.089016
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:29:01+02:00,Sun,,Car,8.664064,47.088706
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:29:15+02:00,Sun,,Car,8.648372,47.085776
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:29:26+02:00,Sun,,Car,8.645925,47.085429
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:29:37+02:00,Sun,,Car,8.642914,47.084665
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:29:48+02:00,Sun,,Car,8.640088,47.083702
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:29:59+02:00,Sun,,Car,8.637739,47.083033
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:30:10+02:00,Sun,,Car,8.635733,47.082019
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:30:20+02:00,Sun,,Car,8.634403,47.081360
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:30:31+02:00,Sun,,Car,8.634044,47.080653
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:30:42+02:00,Sun,,Car,8.633808,47.079365
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:30:53+02:00,Sun,,Car,8.633726,47.077641
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:31:04+02:00,Sun,,Car,8.632085,47.076578
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:31:15+02:00,Sun,,Car,8.630649,47.075104
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:31:26+02:00,Sun,,Car,8.628549,47.073888
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:31:37+02:00,Sun,,Car,8.626349,47.072797
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:31:59+02:00,Sun,,Car,8.622894,47.070375
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:32:09+02:00,Sun,,Car,8.622546,47.069498
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:32:20+02:00,Sun,,Car,8.623626,47.067437
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:32:31+02:00,Sun,,Car,8.623346,47.065808
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:32:42+02:00,Sun,,Car,8.622830,47.064446
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:32:52+02:00,Sun,,Car,8.621658,47.062520
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:33:13+02:00,Sun,,Car,8.620708,47.058511
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:33:24+02:00,Sun,,Car,8.620822,47.056569
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:33:55+02:00,Sun,,Car,8.625927,47.053466
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:34:06+02:00,Sun,,Car,8.627034,47.052367
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:34:17+02:00,Sun,,Car,8.628420,47.051372
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:34:39+02:00,Sun,,Car,8.629235,47.049796
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:34:50+02:00,Sun,,Car,8.629257,47.049800
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:35:00+02:00,Sun,,Car,8.629264,47.049738
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:35:11+02:00,Sun,,Car,8.629147,47.049930
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:35:22+02:00,Sun,,Car,8.629233,47.049933
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:35:33+02:00,Sun,,Car,8.629174,47.049973
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:35:54+02:00,Sun,,Car,8.629174,47.049973
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:36:05+02:00,Sun,,Car,8.629174,47.049973
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:36:16+02:00,Sun,,Car,8.629174,47.049973
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:36:38+02:00,Sun,,Car,8.629174,47.049973
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:36:49+02:00,Sun,,Car,8.629174,47.049973
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:36:59+02:00,Sun,,Car,8.629210,47.049943
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:37:10+02:00,Sun,,Car,8.629197,47.049943
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:37:21+02:00,Sun,,Car,8.629184,47.049947
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:37:32+02:00,Sun,,Car,8.629197,47.049962
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:37:54+02:00,Sun,,Car,8.629205,47.049917
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:38:05+02:00,Sun,,Car,8.629222,47.049544
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:38:15+02:00,Sun,,Car,8.629134,47.048787
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:38:37+02:00,Sun,,Car,8.629134,47.047023
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:38:48+02:00,Sun,,Car,8.630671,47.046506
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:38:59+02:00,Sun,,Car,8.632424,47.045573
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:39:10+02:00,Sun,,Car,8.634562,47.044927
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:39:20+02:00,Sun,,Car,8.635478,47.043543
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:39:31+02:00,Sun,,Car,8.637119,47.042497
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:39:52+02:00,Sun,,Car,8.640377,47.039493
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:39:52+02:00,Sun,,Car,8.640344,47.039455
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:39:52+02:00,Sun,Schwyz  Mettli,,8.640344,47.039455
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:02+02:00,Sun,,Other1,8.640344,47.039455
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:02+02:00,Sun,,Other1,8.624584,47.029440
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:13+02:00,Sun,,Other1,8.590957,47.031049
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:23+02:00,Sun,,Other1,8.589020,47.031228
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:34+02:00,Sun,,Other1,8.587043,47.031523
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:44+02:00,Sun,,Other1,8.585576,47.032086
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:49:55+02:00,Sun,,Other1,8.584084,47.032961
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:50:06+02:00,Sun,,Other1,8.582830,47.033841
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:50:17+02:00,Sun,,Other1,8.582302,47.034184
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:50:38+02:00,Sun,,Other1,8.580967,47.033706
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:50:48+02:00,Sun,,Other1,8.581254,47.032935
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:50:59+02:00,Sun,,Other1,8.581082,47.032097
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:51:21+02:00,Sun,,Other1,8.582801,47.031071
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:51:31+02:00,Sun,,Other1,8.583746,47.030714
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:51:42+02:00,Sun,,Other1,8.584080,47.030582
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:51:53+02:00,Sun,,Other1,8.583521,47.030362
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:52:04+02:00,Sun,,Other1,8.582167,47.030416
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:52:15+02:00,Sun,,Other1,8.581797,47.029849
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:52:37+02:00,Sun,,Other1,8.582551,47.028477
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:52:48+02:00,Sun,,Other1,8.583615,47.028413
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:52:59+02:00,Sun,,Other1,8.584968,47.028051
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:53:10+02:00,Sun,,Other1,8.586059,47.027590
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:53:21+02:00,Sun,,Other1,8.587278,47.027583
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:53:31+02:00,Sun,,Other1,8.587843,47.027051
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:53:53+02:00,Sun,,Other1,8.589772,47.026077
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:54:03+02:00,Sun,,Other1,8.590777,47.025490
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:54:14+02:00,Sun,,Other1,8.591290,47.024786
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:54:35+02:00,Sun,,Other1,8.591178,47.023971
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:54:46+02:00,Sun,,Other1,8.590028,47.024067
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:54:57+02:00,Sun,,Other1,8.588798,47.024246
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:55:18+02:00,Sun,,Other1,8.586682,47.024311
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:55:29+02:00,Sun,,Other1,8.585714,47.024062
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:55:40+02:00,Sun,,Other1,8.586042,47.023402
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:55:51+02:00,Sun,,Other1,8.587400,47.023409
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:56:02+02:00,Sun,,Other1,8.588608,47.022946
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:56:13+02:00,Sun,,Other1,8.588622,47.022337
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:56:35+02:00,Sun,,Other1,8.590490,47.022092
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:56:46+02:00,Sun,,Other1,8.590218,47.021680
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:56:57+02:00,Sun,,Other1,8.590683,47.021300
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:57:18+02:00,Sun,,Other1,8.592673,47.021204
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:57:29+02:00,Sun,,Other1,8.593710,47.020928
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:57:40+02:00,Sun,,Other1,8.594780,47.020760
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:57:50+02:00,Sun,,Other1,8.595905,47.020604
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:58:01+02:00,Sun,,Other1,8.596904,47.020275
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:58:12+02:00,Sun,,Other1,8.597723,47.020028
8b9c3584-5162-47e1-9627-ae0b7becf53c,2026-05-24T11:58:12+02:00,Sun,Feltschibergstrasse 1,,8.597723,47.020028
